Symbol,Date,Close Price
EXIDEIND,10-Aug-18,291.35
EXIDEIND,13-Aug-18,289.15
EXIDEIND,14-Aug-18,292.1
EXIDEIND,16-Aug-18,290.2
EXIDEIND,17-Aug-18,290.65
EXIDEIND,20-Aug-18,295.25
EXIDEIND,21-Aug-18,295.75
EXIDEIND,23-Aug-18,301.25
EXIDEIND,24-Aug-18,292.9
EXIDEIND,27-Aug-18,292.4
EXIDEIND,28-Aug-18,290.05
EXIDEIND,29-Aug-18,290.1
EXIDEIND,30-Aug-18,284.45
EXIDEIND,31-Aug-18,285.1
EXIDEIND,03-Sep-18,282.95
EXIDEIND,04-Sep-18,274.3
EXIDEIND,05-Sep-18,274.65
EXIDEIND,06-Sep-18,274.7
EXIDEIND,07-Sep-18,279.1
EXIDEIND,10-Sep-18,270.4
EXIDEIND,11-Sep-18,267.65
EXIDEIND,12-Sep-18,269.7
EXIDEIND,14-Sep-18,273.5
EXIDEIND,17-Sep-18,270.9
EXIDEIND,18-Sep-18,268.85
EXIDEIND,19-Sep-18,266.05
EXIDEIND,21-Sep-18,268.05
EXIDEIND,24-Sep-18,265.8
EXIDEIND,25-Sep-18,257.35
EXIDEIND,26-Sep-18,273.6
EXIDEIND,27-Sep-18,266.45
EXIDEIND,28-Sep-18,265.45
EXIDEIND,01-Oct-18,262.85
EXIDEIND,03-Oct-18,259.05
EXIDEIND,04-Oct-18,252.3
EXIDEIND,05-Oct-18,248.65
EXIDEIND,08-Oct-18,249.3
EXIDEIND,09-Oct-18,242.45
EXIDEIND,10-Oct-18,256.7
EXIDEIND,11-Oct-18,251.3
EXIDEIND,12-Oct-18,256.3
EXIDEIND,15-Oct-18,263.3
EXIDEIND,16-Oct-18,264.7
EXIDEIND,17-Oct-18,262.75
EXIDEIND,19-Oct-18,254.4
EXIDEIND,22-Oct-18,254.65
EXIDEIND,23-Oct-18,249.75
EXIDEIND,24-Oct-18,253.6
EXIDEIND,25-Oct-18,255.5
EXIDEIND,26-Oct-18,251.75
EXIDEIND,29-Oct-18,253.75
EXIDEIND,30-Oct-18,261.45
EXIDEIND,31-Oct-18,266.05
EXIDEIND,01-Nov-18,254.6
EXIDEIND,02-Nov-18,253.55
EXIDEIND,05-Nov-18,249.45
EXIDEIND,06-Nov-18,253.1
EXIDEIND,07-Nov-18,255.75
EXIDEIND,09-Nov-18,256.5
EXIDEIND,12-Nov-18,253.15
EXIDEIND,13-Nov-18,249.55
EXIDEIND,14-Nov-18,251.45
EXIDEIND,15-Nov-18,248.8
EXIDEIND,16-Nov-18,246.35
EXIDEIND,19-Nov-18,243.6
EXIDEIND,20-Nov-18,238.9
EXIDEIND,21-Nov-18,250.75
EXIDEIND,22-Nov-18,250.75
EXIDEIND,26-Nov-18,253.75
EXIDEIND,27-Nov-18,259.05
EXIDEIND,28-Nov-18,259.3
EXIDEIND,29-Nov-18,257.55
EXIDEIND,30-Nov-18,262.8
FINPIPE,01-Dec-16,437.45
FINPIPE,02-Dec-16,428.5
FINPIPE,05-Dec-16,420.1
FINPIPE,06-Dec-16,417.8
FINPIPE,07-Dec-16,414.35
FINPIPE,08-Dec-16,422.05
FINPIPE,09-Dec-16,418.25
FINPIPE,12-Dec-16,421.8
FINPIPE,13-Dec-16,424.85
FINPIPE,14-Dec-16,426.9
FINPIPE,15-Dec-16,430.9
FINPIPE,16-Dec-16,431.55
FINPIPE,19-Dec-16,433.2
FINPIPE,20-Dec-16,430.35
FINPIPE,21-Dec-16,430.85
FINPIPE,22-Dec-16,429.8
FINPIPE,23-Dec-16,436.2
FINPIPE,26-Dec-16,430.85
FINPIPE,27-Dec-16,432.45
FINPIPE,28-Dec-16,431.05
FINPIPE,29-Dec-16,449.9
FINPIPE,30-Dec-16,435
FINPIPE,02-Jan-17,438.75
FINPIPE,03-Jan-17,445
FINPIPE,04-Jan-17,440.3
FINPIPE,05-Jan-17,441.1
FINPIPE,06-Jan-17,446.75
FINPIPE,09-Jan-17,442.2
FINPIPE,10-Jan-17,445.15
FINPIPE,11-Jan-17,445.8
FINPIPE,12-Jan-17,443.65
FINPIPE,13-Jan-17,444.4
FINPIPE,16-Jan-17,449.75
FINPIPE,17-Jan-17,449.8
FINPIPE,18-Jan-17,450
FINPIPE,19-Jan-17,454.8
FINPIPE,20-Jan-17,452.15
FINPIPE,23-Jan-17,452.55
FINPIPE,24-Jan-17,454.95
FINPIPE,25-Jan-17,455.1
FINPIPE,27-Jan-17,463.1
FINPIPE,30-Jan-17,485.6
FINPIPE,31-Jan-17,495.15
FINPIPE,01-Feb-17,492.15
FINPIPE,02-Feb-17,489.45
FINPIPE,03-Feb-17,491.45
FINPIPE,06-Feb-17,502.3
FINPIPE,07-Feb-17,493.95
FINPIPE,08-Feb-17,487.6
FINPIPE,09-Feb-17,501.8
FINPIPE,10-Feb-17,502.95
FINPIPE,13-Feb-17,501.9
FINPIPE,14-Feb-17,500.15
FINPIPE,15-Feb-17,501.95
FINPIPE,16-Feb-17,507.95
FINPIPE,17-Feb-17,515.3
FINPIPE,20-Feb-17,516.85
FINPIPE,21-Feb-17,521.45
FINPIPE,22-Feb-17,531.2
FINPIPE,23-Feb-17,528.3
FINPIPE,27-Feb-17,535.65
FINPIPE,28-Feb-17,537.7
FINPIPE,01-Mar-17,540.95
FINPIPE,02-Mar-17,544.75
FINPIPE,03-Mar-17,553.85
FINPIPE,06-Mar-17,543.45
FINPIPE,07-Mar-17,535.45
FINPIPE,08-Mar-17,530.15
FINPIPE,09-Mar-17,537.9
FINPIPE,10-Mar-17,532.8
FINPIPE,14-Mar-17,545.55
FINPIPE,15-Mar-17,541.15
FINPIPE,16-Mar-17,548.45
FINPIPE,17-Mar-17,544.95
FINPIPE,20-Mar-17,544.4
FINPIPE,21-Mar-17,544.25
FINPIPE,22-Mar-17,533.05
FINPIPE,23-Mar-17,535.15
FINPIPE,24-Mar-17,545.25
FINPIPE,27-Mar-17,545.3
FINPIPE,28-Mar-17,550.05
FINPIPE,29-Mar-17,550.3
FINPIPE,30-Mar-17,564
FINPIPE,30-Mar-17,569.3
FINPIPE,31-Mar-17,578.95
FINPIPE,03-Apr-17,590.2
FINPIPE,05-Apr-17,590.1
FINPIPE,06-Apr-17,576.05
FINPIPE,07-Apr-17,570.05
FINPIPE,10-Apr-17,571.7
FINPIPE,11-Apr-17,568.1
FINPIPE,12-Apr-17,561.75
FINPIPE,13-Apr-17,559.8
FINPIPE,17-Apr-17,558.45
FINPIPE,18-Apr-17,560.6
FINPIPE,19-Apr-17,561.85
FINPIPE,20-Apr-17,558.55
FINPIPE,21-Apr-17,559.2
FINPIPE,24-Apr-17,561.8
FINPIPE,25-Apr-17,579.2
FINPIPE,26-Apr-17,576.25
FINPIPE,27-Apr-17,573.7
FINPIPE,28-Apr-17,578.05
FINPIPE,02-May-17,565.35
FINPIPE,03-May-17,557.1
FINPIPE,04-May-17,552.05
FINPIPE,05-May-17,576.7
FINPIPE,08-May-17,565.05
FINPIPE,09-May-17,590.4
FINPIPE,10-May-17,592.9
FINPIPE,11-May-17,596.8
FINPIPE,12-May-17,589.25
FINPIPE,15-May-17,603.3
FINPIPE,16-May-17,612.7
FINPIPE,17-May-17,611.8
FINPIPE,18-May-17,604.45
FINPIPE,19-May-17,604.6
FINPIPE,22-May-17,592.9
FINPIPE,23-May-17,586.1
FINPIPE,24-May-17,585.15
FINPIPE,25-May-17,588.85
FINPIPE,26-May-17,587.6
FINPIPE,29-May-17,601.35
FINPIPE,30-May-17,598.8
FINPIPE,31-May-17,609
FINPIPE,01-Jun-17,628.1
FINPIPE,02-Jun-17,640.65
FINPIPE,05-Jun-17,660.6
FINPIPE,06-Jun-17,660.55
FINPIPE,07-Jun-17,667.85
FINPIPE,08-Jun-17,661.8
FINPIPE,09-Jun-17,638.95
FINPIPE,12-Jun-17,646
FINPIPE,13-Jun-17,632.6
FINPIPE,14-Jun-17,618.4
FINPIPE,15-Jun-17,608.55
FINPIPE,16-Jun-17,621.85
FINPIPE,19-Jun-17,621.6
FINPIPE,20-Jun-17,613.75
FINPIPE,21-Jun-17,608.45
FINPIPE,22-Jun-17,609.3
FINPIPE,23-Jun-17,612.7
FINPIPE,27-Jun-17,601.4
FINPIPE,28-Jun-17,601.95
FINPIPE,29-Jun-17,608.2
FINPIPE,30-Jun-17,603.8
FINPIPE,03-Jul-17,616.85
FINPIPE,04-Jul-17,607.5
FINPIPE,05-Jul-17,615.1
FINPIPE,06-Jul-17,621.35
FINPIPE,07-Jul-17,620.7
FINPIPE,10-Jul-17,616.2
FINPIPE,11-Jul-17,619.75
FINPIPE,12-Jul-17,624.95
FINPIPE,13-Jul-17,660.4
FINPIPE,14-Jul-17,645.75
FINPIPE,17-Jul-17,641.7
FINPIPE,18-Jul-17,629.15
FINPIPE,19-Jul-17,633.15
FINPIPE,20-Jul-17,628.75
FINPIPE,21-Jul-17,619.95
FINPIPE,24-Jul-17,622.35
FINPIPE,25-Jul-17,625.35
FINPIPE,26-Jul-17,617.35
FINPIPE,27-Jul-17,604.7
FINPIPE,28-Jul-17,609.7
FINPIPE,31-Jul-17,607.15
FINPIPE,01-Aug-17,607.75
FINPIPE,02-Aug-17,603.75
FINPIPE,03-Aug-17,591.5
FINPIPE,04-Aug-17,585.85
FINPIPE,07-Aug-17,587.95
FINPIPE,08-Aug-17,588.25
FINPIPE,09-Aug-17,582.5
FINPIPE,10-Aug-17,580.95
FINPIPE,11-Aug-17,574.4
FINPIPE,14-Aug-17,585.9
FINPIPE,16-Aug-17,589.45
FINPIPE,17-Aug-17,599
FINPIPE,18-Aug-17,590
FINPIPE,21-Aug-17,590.35
FINPIPE,22-Aug-17,590.1
FINPIPE,23-Aug-17,600.55
FINPIPE,24-Aug-17,605.25
FINPIPE,28-Aug-17,612.6
FINPIPE,29-Aug-17,610.7
FINPIPE,30-Aug-17,606.8
FINPIPE,31-Aug-17,611.1
FINPIPE,01-Sep-17,607
FINPIPE,04-Sep-17,608.5
FINPIPE,05-Sep-17,607.2
FINPIPE,06-Sep-17,602.35
FINPIPE,07-Sep-17,607
FINPIPE,08-Sep-17,603.9
FINPIPE,11-Sep-17,608.7
FINPIPE,12-Sep-17,624.85
FINPIPE,13-Sep-17,623.45
FINPIPE,14-Sep-17,626.4
FINPIPE,15-Sep-17,650.75
FINPIPE,18-Sep-17,683.2
FINPIPE,19-Sep-17,662.9
FINPIPE,20-Sep-17,648.8
FINPIPE,21-Sep-17,635.9
FINPIPE,22-Sep-17,614.45
FINPIPE,25-Sep-17,621.1
FINPIPE,26-Sep-17,616.95
FINPIPE,27-Sep-17,610.65
FINPIPE,28-Sep-17,617.55
FINPIPE,29-Sep-17,634.8
FINPIPE,03-Oct-17,631.3
FINPIPE,04-Oct-17,646.05
FINPIPE,05-Oct-17,640.3
FINPIPE,06-Oct-17,640.6
FINPIPE,09-Oct-17,657.6
FINPIPE,10-Oct-17,669.55
FINPIPE,11-Oct-17,680.65
FINPIPE,12-Oct-17,680.6
FINPIPE,13-Oct-17,680.85
FINPIPE,16-Oct-17,680.2
FINPIPE,17-Oct-17,697.15
FINPIPE,18-Oct-17,716.05
FINPIPE,19-Oct-17,738.2
FINPIPE,23-Oct-17,722.55
FINPIPE,24-Oct-17,708.45
FINPIPE,25-Oct-17,720.95
FINPIPE,26-Oct-17,719
FINPIPE,27-Oct-17,708.45
FINPIPE,30-Oct-17,721.5
FINPIPE,31-Oct-17,716.25
FINPIPE,01-Nov-17,713.95
FINPIPE,02-Nov-17,719.75
FINPIPE,03-Nov-17,715.7
FINPIPE,06-Nov-17,718.15
FINPIPE,07-Nov-17,710.5
FINPIPE,08-Nov-17,711.2
FINPIPE,09-Nov-17,711.95
FINPIPE,10-Nov-17,710.25
FINPIPE,13-Nov-17,696.6
FINPIPE,14-Nov-17,659.4
FINPIPE,15-Nov-17,629.55
FINPIPE,16-Nov-17,619.2
FINPIPE,17-Nov-17,613.15
FINPIPE,20-Nov-17,621.55
FINPIPE,21-Nov-17,636.1
FINPIPE,22-Nov-17,631.35
FINPIPE,23-Nov-17,625.65
FINPIPE,24-Nov-17,622.35
FINPIPE,27-Nov-17,633
FINPIPE,28-Nov-17,651.6
FINPIPE,29-Nov-17,650.3
FINPIPE,30-Nov-17,649.6
FINPIPE,01-Dec-17,640.35
FINPIPE,04-Dec-17,639.25
FINPIPE,05-Dec-17,636.75
FINPIPE,06-Dec-17,633.5
FINPIPE,07-Dec-17,625.3
FINPIPE,08-Dec-17,621.5
FINPIPE,11-Dec-17,631.8
FINPIPE,12-Dec-17,648.7
FINPIPE,13-Dec-17,646
FINPIPE,14-Dec-17,631.3
FINPIPE,15-Dec-17,637.85
FINPIPE,18-Dec-17,643.2
FINPIPE,19-Dec-17,633.05
FINPIPE,20-Dec-17,640.15
FINPIPE,21-Dec-17,643.1
FINPIPE,22-Dec-17,642.9
FINPIPE,26-Dec-17,666.3
FINPIPE,27-Dec-17,666.25
FINPIPE,28-Dec-17,660.85
FINPIPE,29-Dec-17,659.7
FINPIPE,01-Jan-18,662.25
FINPIPE,02-Jan-18,655.35
FINPIPE,03-Jan-18,659.95
FINPIPE,04-Jan-18,663.15
FINPIPE,05-Jan-18,664.15
FINPIPE,08-Jan-18,660.15
FINPIPE,09-Jan-18,660.5
FINPIPE,10-Jan-18,668
FINPIPE,11-Jan-18,664.25
FINPIPE,12-Jan-18,671.8
FINPIPE,15-Jan-18,664.75
FINPIPE,16-Jan-18,654.4
FINPIPE,17-Jan-18,645.3
FINPIPE,18-Jan-18,645.4
FINPIPE,19-Jan-18,665.2
FINPIPE,22-Jan-18,655.75
FINPIPE,23-Jan-18,664.15
FINPIPE,24-Jan-18,653.8
FINPIPE,25-Jan-18,653.4
FINPIPE,29-Jan-18,644.5
FINPIPE,30-Jan-18,640.4
FINPIPE,31-Jan-18,646.6
FINPIPE,01-Feb-18,646.85
FINPIPE,02-Feb-18,653.2
FINPIPE,05-Feb-18,659.5
FINPIPE,06-Feb-18,647.45
FINPIPE,07-Feb-18,662.85
FINPIPE,08-Feb-18,702.35
FINPIPE,09-Feb-18,696.1
FINPIPE,12-Feb-18,692.75
FINPIPE,14-Feb-18,653.25
FINPIPE,15-Feb-18,641.4
FINPIPE,16-Feb-18,633.25
FINPIPE,19-Feb-18,633.25
FINPIPE,20-Feb-18,627.25
FINPIPE,21-Feb-18,627.25
FINPIPE,22-Feb-18,625.05
FINPIPE,23-Feb-18,640.35
FINPIPE,26-Feb-18,650.65
FINPIPE,27-Feb-18,647.25
FINPIPE,28-Feb-18,653.1
FINPIPE,01-Mar-18,656.6
FINPIPE,05-Mar-18,654.65
FINPIPE,06-Mar-18,651.1
FINPIPE,07-Mar-18,642
FINPIPE,08-Mar-18,635
FINPIPE,09-Mar-18,632.45
FINPIPE,12-Mar-18,644.4
FINPIPE,13-Mar-18,656.65
FINPIPE,14-Mar-18,661.25
FINPIPE,15-Mar-18,674.75
FINPIPE,16-Mar-18,667.75
FINPIPE,19-Mar-18,664.1
FINPIPE,20-Mar-18,668.2
FINPIPE,21-Mar-18,673.1
FINPIPE,22-Mar-18,672.05
FINPIPE,23-Mar-18,662
FINPIPE,26-Mar-18,660.2
FINPIPE,27-Mar-18,651.65
FINPIPE,28-Mar-18,659.75
FINPIPE,02-Apr-18,654.85
FINPIPE,03-Apr-18,655.25
FINPIPE,04-Apr-18,655.3
FINPIPE,05-Apr-18,659
FINPIPE,06-Apr-18,655.9
FINPIPE,09-Apr-18,657.8
FINPIPE,10-Apr-18,657.1
FINPIPE,11-Apr-18,658.55
FINPIPE,12-Apr-18,657.45
FINPIPE,13-Apr-18,659.55
FINPIPE,16-Apr-18,663.45
FINPIPE,17-Apr-18,656.2
FINPIPE,18-Apr-18,650.55
FINPIPE,19-Apr-18,651.15
FINPIPE,20-Apr-18,657.85
FINPIPE,23-Apr-18,659.3
FINPIPE,24-Apr-18,656.05
FINPIPE,25-Apr-18,655.5
FINPIPE,26-Apr-18,659.55
FINPIPE,27-Apr-18,660.65
FINPIPE,30-Apr-18,655.5
FINPIPE,02-May-18,659.8
FINPIPE,03-May-18,656.65
FINPIPE,04-May-18,660.1
FINPIPE,07-May-18,656.25
FINPIPE,08-May-18,654.75
FINPIPE,09-May-18,648.6
FINPIPE,10-May-18,646.85
FINPIPE,11-May-18,650.1
FINPIPE,14-May-18,653.3
FINPIPE,15-May-18,642
FINPIPE,16-May-18,634.75
FINPIPE,17-May-18,640.35
FINPIPE,18-May-18,640.05
FINPIPE,21-May-18,635.2
FINPIPE,22-May-18,630.15
FINPIPE,23-May-18,636.05
FINPIPE,24-May-18,627.5
FINPIPE,25-May-18,625
FINPIPE,28-May-18,620.1
FINPIPE,29-May-18,615.5
FINPIPE,30-May-18,616.65
FINPIPE,31-May-18,617.9
FINPIPE,01-Jun-18,614.5
FINPIPE,04-Jun-18,607
FINPIPE,05-Jun-18,601.1
FINPIPE,06-Jun-18,606.05
FINPIPE,07-Jun-18,612.8
FINPIPE,08-Jun-18,607.5
FINPIPE,11-Jun-18,620.7
FINPIPE,12-Jun-18,618.3
FINPIPE,13-Jun-18,601.9
FINPIPE,14-Jun-18,599.15
FINPIPE,15-Jun-18,597.8
FINPIPE,18-Jun-18,593.75
FINPIPE,19-Jun-18,591.6
FINPIPE,20-Jun-18,580.5
FINPIPE,21-Jun-18,583.95
FINPIPE,22-Jun-18,567.25
FINPIPE,25-Jun-18,563.65
FINPIPE,26-Jun-18,588.1
FINPIPE,27-Jun-18,574.5
FINPIPE,28-Jun-18,570.4
FINPIPE,29-Jun-18,577.85
FINPIPE,02-Jul-18,560.7
FINPIPE,03-Jul-18,551.2
FINPIPE,04-Jul-18,543.7
FINPIPE,05-Jul-18,541.6
FINPIPE,06-Jul-18,537.7
FINPIPE,09-Jul-18,540.25
FINPIPE,10-Jul-18,538.85
FINPIPE,11-Jul-18,536.95
FINPIPE,12-Jul-18,551.6
FINPIPE,13-Jul-18,559.2
FINPIPE,16-Jul-18,551.4
FINPIPE,17-Jul-18,558.35
FINPIPE,18-Jul-18,549.75
FINPIPE,19-Jul-18,549.8
FINPIPE,20-Jul-18,543.65
FINPIPE,23-Jul-18,535.25
FINPIPE,24-Jul-18,545.3
FINPIPE,25-Jul-18,549.95
FINPIPE,26-Jul-18,553.25
FINPIPE,27-Jul-18,563.05
FINPIPE,30-Jul-18,567.2
FINPIPE,31-Jul-18,573.55
FINPIPE,01-Aug-18,576.5
FINPIPE,02-Aug-18,579.35
FINPIPE,03-Aug-18,586.35
FINPIPE,06-Aug-18,592.6
FINPIPE,07-Aug-18,608.15
FINPIPE,08-Aug-18,610.6
FINPIPE,09-Aug-18,596.65
FINPIPE,10-Aug-18,596.25
FINPIPE,13-Aug-18,608.8
FINPIPE,14-Aug-18,615.55
FINPIPE,16-Aug-18,614.35
FINPIPE,17-Aug-18,620.75
FINPIPE,20-Aug-18,617.9
FINPIPE,21-Aug-18,610.65
FINPIPE,23-Aug-18,612.75
FINPIPE,24-Aug-18,612.05
FINPIPE,27-Aug-18,605.35
FINPIPE,28-Aug-18,607.55
FINPIPE,29-Aug-18,611.35
FINPIPE,30-Aug-18,624.35
FINPIPE,31-Aug-18,631.65
FINPIPE,03-Sep-18,630.3
FINPIPE,04-Sep-18,616.85
FINPIPE,05-Sep-18,599.75
FINPIPE,06-Sep-18,604.95
FINPIPE,07-Sep-18,596.6
FINPIPE,10-Sep-18,584.1
FINPIPE,11-Sep-18,586.8
FINPIPE,12-Sep-18,582.8
FINPIPE,14-Sep-18,586.6
FINPIPE,17-Sep-18,575.45
FINPIPE,18-Sep-18,571.75
FINPIPE,19-Sep-18,557.1
FINPIPE,21-Sep-18,530.1
FINPIPE,24-Sep-18,528.3
FINPIPE,25-Sep-18,526.95
FINPIPE,26-Sep-18,528.45
FINPIPE,27-Sep-18,525.85
FINPIPE,28-Sep-18,525.2
FINPIPE,01-Oct-18,525.8
FINPIPE,03-Oct-18,525
FINPIPE,04-Oct-18,523.8
FINPIPE,05-Oct-18,521.85
FINPIPE,08-Oct-18,510.4
FINPIPE,09-Oct-18,501.8
FINPIPE,10-Oct-18,507.55
FINPIPE,11-Oct-18,493.55
FINPIPE,12-Oct-18,493.95
FINPIPE,15-Oct-18,499.2
FINPIPE,16-Oct-18,492.55
FINPIPE,17-Oct-18,481.4
FINPIPE,19-Oct-18,469.2
FINPIPE,22-Oct-18,475.1
FINPIPE,23-Oct-18,483.2
FINPIPE,24-Oct-18,509.15
FINPIPE,25-Oct-18,527.75
FINPIPE,26-Oct-18,525.05
FINPIPE,29-Oct-18,539.7
FINPIPE,30-Oct-18,556
FINPIPE,31-Oct-18,546.65
FINPIPE,01-Nov-18,536.3
FINPIPE,02-Nov-18,540.4
FINPIPE,05-Nov-18,529.55
FINPIPE,06-Nov-18,514.65
FINPIPE,07-Nov-18,519.65
FINPIPE,09-Nov-18,520.2
FINPIPE,12-Nov-18,514.85
FINPIPE,13-Nov-18,513.15
FINPIPE,14-Nov-18,509.1
FINPIPE,15-Nov-18,514.75
FINPIPE,16-Nov-18,514.7
FINPIPE,19-Nov-18,516.35
FINPIPE,20-Nov-18,520.05
FINPIPE,21-Nov-18,526.65
FINPIPE,22-Nov-18,525.15
FINPIPE,26-Nov-18,539.35
FINPIPE,27-Nov-18,544.5
FINPIPE,28-Nov-18,535.7
FINPIPE,29-Nov-18,537.1
FINPIPE,30-Nov-18,553.85
GRAPHITE,01-Dec-16,76.15
GRAPHITE,02-Dec-16,73.6
GRAPHITE,05-Dec-16,72.95
GRAPHITE,06-Dec-16,72.6
GRAPHITE,07-Dec-16,72.85
GRAPHITE,08-Dec-16,73
GRAPHITE,09-Dec-16,73.55
GRAPHITE,12-Dec-16,74.9
GRAPHITE,13-Dec-16,74.8
GRAPHITE,14-Dec-16,72.85
GRAPHITE,15-Dec-16,73.45
GRAPHITE,16-Dec-16,73.05
GRAPHITE,19-Dec-16,72.35
GRAPHITE,20-Dec-16,72.55
GRAPHITE,21-Dec-16,72.75
GRAPHITE,22-Dec-16,72.75
GRAPHITE,23-Dec-16,72.85
GRAPHITE,26-Dec-16,71.8
GRAPHITE,27-Dec-16,72.2
GRAPHITE,28-Dec-16,72.15
GRAPHITE,29-Dec-16,72.75
GRAPHITE,30-Dec-16,73.1
GRAPHITE,02-Jan-17,72.95
GRAPHITE,03-Jan-17,73.3
GRAPHITE,04-Jan-17,73.45
GRAPHITE,05-Jan-17,74.5
GRAPHITE,06-Jan-17,78.55
GRAPHITE,09-Jan-17,91.25
GRAPHITE,10-Jan-17,93.4
GRAPHITE,11-Jan-17,94
GRAPHITE,12-Jan-17,89.3
GRAPHITE,13-Jan-17,92.85
GRAPHITE,16-Jan-17,93.1
GRAPHITE,17-Jan-17,97.5
GRAPHITE,18-Jan-17,101.8
GRAPHITE,19-Jan-17,102.3
GRAPHITE,20-Jan-17,98.4
GRAPHITE,23-Jan-17,97
GRAPHITE,24-Jan-17,102.05
GRAPHITE,25-Jan-17,100.25
GRAPHITE,27-Jan-17,98.8
GRAPHITE,30-Jan-17,97
GRAPHITE,31-Jan-17,97.85
GRAPHITE,01-Feb-17,99.1
GRAPHITE,02-Feb-17,96.05
GRAPHITE,03-Feb-17,102.1
GRAPHITE,06-Feb-17,103.1
GRAPHITE,07-Feb-17,103.1
GRAPHITE,08-Feb-17,103.15
GRAPHITE,09-Feb-17,104.65
GRAPHITE,10-Feb-17,104.75
GRAPHITE,13-Feb-17,102.65
GRAPHITE,14-Feb-17,101.35
GRAPHITE,15-Feb-17,98.8
GRAPHITE,16-Feb-17,98.6
GRAPHITE,17-Feb-17,101.45
GRAPHITE,20-Feb-17,100.6
GRAPHITE,21-Feb-17,99.55
GRAPHITE,22-Feb-17,101.45
GRAPHITE,23-Feb-17,102.65
GRAPHITE,27-Feb-17,102.65
GRAPHITE,28-Feb-17,105.05
GRAPHITE,01-Mar-17,105.2
GRAPHITE,02-Mar-17,102.05
GRAPHITE,03-Mar-17,105.7
GRAPHITE,06-Mar-17,104.6
GRAPHITE,07-Mar-17,109.95
GRAPHITE,08-Mar-17,110.8
GRAPHITE,09-Mar-17,107.55
GRAPHITE,10-Mar-17,108.6
GRAPHITE,14-Mar-17,110.05
GRAPHITE,15-Mar-17,106.75
GRAPHITE,16-Mar-17,114.95
GRAPHITE,17-Mar-17,112.55
GRAPHITE,20-Mar-17,111.1
GRAPHITE,21-Mar-17,107.35
GRAPHITE,22-Mar-17,110
GRAPHITE,23-Mar-17,110.85
GRAPHITE,24-Mar-17,111
GRAPHITE,27-Mar-17,111.45
GRAPHITE,28-Mar-17,112.05
GRAPHITE,29-Mar-17,110.05
GRAPHITE,30-Mar-17,111.35
GRAPHITE,31-Mar-17,112.1
GRAPHITE,03-Apr-17,114.1
GRAPHITE,05-Apr-17,134.05
GRAPHITE,06-Apr-17,126.8
GRAPHITE,07-Apr-17,121.3
GRAPHITE,10-Apr-17,127.55
GRAPHITE,11-Apr-17,125.9
GRAPHITE,12-Apr-17,122.6
GRAPHITE,13-Apr-17,122.7
GRAPHITE,17-Apr-17,128.55
GRAPHITE,18-Apr-17,125.15
GRAPHITE,19-Apr-17,122.6
GRAPHITE,20-Apr-17,124.5
GRAPHITE,21-Apr-17,122.25
GRAPHITE,24-Apr-17,125
GRAPHITE,25-Apr-17,122.9
GRAPHITE,26-Apr-17,119.35
GRAPHITE,27-Apr-17,125.2
GRAPHITE,28-Apr-17,124.15
GRAPHITE,02-May-17,121.8
GRAPHITE,03-May-17,122.35
GRAPHITE,04-May-17,120.7
GRAPHITE,05-May-17,116.85
GRAPHITE,08-May-17,117.05
GRAPHITE,09-May-17,120.2
GRAPHITE,10-May-17,118.3
GRAPHITE,11-May-17,117.75
GRAPHITE,12-May-17,114.25
GRAPHITE,15-May-17,116.45
GRAPHITE,16-May-17,116.95
GRAPHITE,17-May-17,115.05
GRAPHITE,18-May-17,114.7
GRAPHITE,19-May-17,113.55
GRAPHITE,22-May-17,110.8
GRAPHITE,23-May-17,112.2
GRAPHITE,24-May-17,108.4
GRAPHITE,25-May-17,110.9
GRAPHITE,26-May-17,114.35
GRAPHITE,29-May-17,111.9
GRAPHITE,30-May-17,111.95
GRAPHITE,31-May-17,115.6
GRAPHITE,01-Jun-17,114.55
GRAPHITE,02-Jun-17,114.8
GRAPHITE,05-Jun-17,113.35
GRAPHITE,06-Jun-17,111.05
GRAPHITE,07-Jun-17,119.5
GRAPHITE,08-Jun-17,117.8
GRAPHITE,09-Jun-17,118.4
GRAPHITE,12-Jun-17,118.15
GRAPHITE,13-Jun-17,120.15
GRAPHITE,14-Jun-17,121.3
GRAPHITE,15-Jun-17,125.5
GRAPHITE,16-Jun-17,125.85
GRAPHITE,19-Jun-17,138.25
GRAPHITE,20-Jun-17,143.9
GRAPHITE,21-Jun-17,148.3
GRAPHITE,22-Jun-17,155.65
GRAPHITE,23-Jun-17,152.95
GRAPHITE,27-Jun-17,155.6
GRAPHITE,28-Jun-17,154.85
GRAPHITE,29-Jun-17,161.95
GRAPHITE,30-Jun-17,164.15
GRAPHITE,03-Jul-17,184.5
GRAPHITE,04-Jul-17,188.25
GRAPHITE,05-Jul-17,185.75
GRAPHITE,06-Jul-17,180.2
GRAPHITE,07-Jul-17,173.5
GRAPHITE,10-Jul-17,174.3
GRAPHITE,11-Jul-17,176.75
GRAPHITE,12-Jul-17,176.95
GRAPHITE,13-Jul-17,177.8
GRAPHITE,14-Jul-17,173.55
GRAPHITE,17-Jul-17,170.6
GRAPHITE,18-Jul-17,173.5
GRAPHITE,19-Jul-17,176.9
GRAPHITE,20-Jul-17,199.9
GRAPHITE,21-Jul-17,195
GRAPHITE,24-Jul-17,198
GRAPHITE,25-Jul-17,193.95
GRAPHITE,26-Jul-17,194.3
GRAPHITE,27-Jul-17,189.8
